time,close,open,high,low,volume
2014/10/15,106.05,107.13,107.49,105.2,100000
2014/10/16,106.28,106.06,106.46,105.5,100000
2014/10/17,106.91,106.28,106.94,106.13,100000
2014/10/20,106.96,107.06,107.39,106.78,100000
2014/10/21,107.08,106.96,107.11,106.25,100000
2014/10/22,107.2,107.08,107.37,106.79,100000
2014/10/23,108.3,107.19,108.35,107.1,100000
2014/10/24,108.11,108.29,108.29,107.78,100000
2014/10/27,107.83,108.18,108.21,107.6,100000
2014/10/28,108.1,107.84,108.18,107.69,100000
2014/10/29,108.8,108.1,108.96,107.94,100000
2014/10/30,109.35,108.8,109.46,108.75,100000
2014/10/31,112.29,109.35,112.47,109.17,100000
2014/11/3,113.78,112.95,114.21,112.57,100000
2014/11/4,113.42,113.78,113.82,113.18,100000
2014/11/5,114.73,113.43,114.84,113.42,100000
2014/11/6,115.21,114.73,115.5,114.06,100000
2014/11/7,114.61,115.21,115.53,114.25,100000
2014/11/10,114.83,114.49,114.9,113.86,100000
2014/11/11,115.84,114.83,116.1,114.64,100000
2014/11/12,115.57,115.82,115.88,114.88,100000
2014/11/13,115.76,115.57,115.87,115.37,100000
2014/11/14,116.28,115.76,116.82,115.72,100000
2014/11/17,116.66,116.59,117.05,115.45,100000
2014/11/18,116.91,116.65,117.04,116.34,100000
2014/11/19,118.17,116.91,118.19,116.81,100000
2014/11/20,118.25,118.15,118.97,117.74,100000
2014/11/21,117.71,118.25,118.36,117.35,100000
2014/11/24,118.3,117.85,118.46,117.56,100000
2014/11/25,117.89,118.26,118.56,117.68,100000
2014/11/26,117.56,117.9,117.91,117.42,100000
2014/11/27,117.86,117.58,117.97,117.22,100000
2014/11/28,118.66,117.86,118.75,117.82,100000
2014/12/1,118.26,118.82,119.11,117.85,100000
2014/12/2,119.2,118.27,119.27,118.21,100000
2014/12/3,119.81,119.2,119.84,119.12,100000
2014/12/4,119.81,119.81,120.23,119.32,100000
2014/12/5,121.4,119.81,121.67,119.69,100000
2014/12/8,120.52,121.79,121.8,120.19,100000
2014/12/9,119.53,120.53,120.98,117.93,100000
2014/12/10,117.92,119.53,119.89,117.7,100000
2014/12/11,118.83,117.92,119.54,117.43,100000
2014/12/12,118.64,118.83,119.18,118.04,100000
2014/12/15,117.81,118.22,119.04,117.55,100000
2014/12/16,116.49,117.81,117.95,115.55,100000
2014/12/17,118.86,116.49,118.88,116.43,100000
2014/12/18,118.92,118.86,119.29,118.24,100000
2014/12/19,119.52,118.95,119.6,118.81,100000
2014/12/22,120.06,119.54,120.08,119.31,100000
2014/12/23,120.71,120.08,120.82,120.05,100000
2014/12/24,120.45,120.73,120.75,120.28,100000
2014/12/26,120.39,120.27,120.45,120.16,100000
2014/12/29,120.66,120.38,120.73,120.17,100000
2014/12/30,119.43,120.66,120.68,118.86,100000
2014/12/31,119.81,119.43,119.95,119.25,100000
2015/1/2,120.47,119.83,120.73,119.78,100000
2015/1/5,119.29,120.53,120.62,119.25,100000
2015/1/6,118.58,119.29,119.5,118.05,100000
2015/1/7,119.32,118.56,119.64,118.52,100000
2015/1/8,119.77,119.32,119.96,119.19,100000
2015/1/9,118.56,119.76,119.87,118.43,100000
2015/1/12,118.36,118.24,119.3,118.1,100000
2015/1/13,117.89,118.36,118.85,117.56,100000
2015/1/14,117.22,117.89,117.92,116.1,100000
2015/1/15,116.17,117.24,117.92,115.88,100000
2015/1/16,117.62,116.18,117.75,115.84,100000
2015/1/19,117.64,117.41,117.77,116.92,100000
2015/1/20,118.66,117.64,118.85,117.63,100000
2015/1/21,117.91,118.66,118.74,117.17,100000
2015/1/22,118.61,117.91,118.68,117.23,100000
2015/1/23,117.8,118.61,118.8,117.53,100000
2015/1/26,118.4,117.63,118.48,117.25,100000
2015/1/27,117.73,118.4,118.64,117.32,100000
2015/1/28,117.47,117.73,118.24,117.24,100000
2015/1/29,118.32,117.47,118.47,117.37,100000
2015/1/30,117.41,118.32,118.44,117.28,100000
2015/2/2,117.67,117.11,117.85,117.02,100000
2015/2/3,117.54,117.66,117.72,116.86,100000
2015/2/4,117.3,117.54,117.98,117.05,100000
2015/2/5,117.48,117.3,117.58,117.01,100000
2015/2/6,118.84,117.48,119.2,117.16,100000
2015/2/9,118.62,119.04,119.05,118.32,100000
2015/2/10,119.41,118.61,119.59,118.38,100000
2015/2/11,120.29,119.41,120.46,119.27,100000
2015/2/12,119.13,120.28,120.35,118.49,100000
2015/2/13,118.75,119.13,119.18,118.4,100000
2015/2/16,118.49,118.61,118.75,118.26,100000
2015/2/17,119.18,118.48,119.4,118.22,100000
2015/2/18,118.7,119.18,119.39,118.53,100000
2015/2/19,119.02,118.7,119.16,118.42,100000
2015/2/20,119.06,119.02,119.17,118.28,100000
2015/2/23,118.81,119.05,119.33,118.72,100000
2015/2/24,118.96,118.82,119.82,118.75,100000
2015/2/25,118.81,118.96,119.05,118.61,100000
2015/2/26,119.36,118.82,119.48,118.66,100000
2015/2/27,119.59,119.35,119.78,119.1,100000
2015/3/2,120.17,119.67,120.17,119.65,100000
2015/3/3,119.65,120.17,120.24,119.36,100000
2015/3/4,119.69,119.66,119.8,119.46,100000
2015/3/5,120.08,119.69,120.37,119.61,100000
2015/3/6,120.69,120.07,121.26,119.89,100000
2015/3/9,121.24,120.68,121.39,120.6,100000
2015/3/10,121.1,121.24,122,120.91,100000
2015/3/11,121.4,121.1,121.6,120.86,100000
2015/3/12,121.32,121.4,121.65,120.66,100000
2015/3/13,121.42,121.32,121.55,121.12,100000
2015/3/16,121.34,121.35,121.44,121.08,100000
2015/3/17,121.33,121.34,121.49,121.1,100000
2015/3/18,120.28,121.33,121.38,119.31,100000
2015/3/19,120.83,120.28,121.03,119.67,100000
2015/3/20,120.08,120.83,121.19,119.9,100000
2015/3/23,119.63,120.04,120.17,119.58,100000
2015/3/24,119.73,119.63,119.99,119.23,100000
2015/3/25,119.47,119.74,119.83,119.24,100000
2015/3/26,119.22,119.47,119.58,118.33,100000
2015/3/27,119.15,119.22,119.49,118.94,100000
2015/3/30,120.12,119.18,120.23,119.12,100000
2015/3/31,120.082,120.112,120.364,119.784,100000
2015/4/1,119.68,120.08,120.33,119.42,100000
2015/4/2,119.75,119.68,119.89,119.46,100000
2015/4/3,118.96,119.74,119.93,118.72,100000
2015/4/6,119.5,118.87,119.68,118.8,100000
2015/4/7,120.32,119.5,120.45,119.44,100000
2015/4/8,120.17,120.32,120.35,119.65,100000
2015/4/9,120.58,120.17,120.74,119.86,100000
2015/4/10,120.2,120.58,120.63,120.06,100000
2015/4/13,120.14,120.27,120.85,119.78,100000
2015/4/14,119.37,120.12,120.18,119.08,100000
2015/4/15,119.12,119.37,119.75,118.79,100000
2015/4/16,119,119.12,119.47,118.8,100000
2015/4/17,118.83,119.01,119.26,118.57,100000
2015/4/20,119.26,118.94,119.44,118.54,100000
2015/4/21,119.69,119.26,119.83,119.18,100000
2015/4/22,119.93,119.69,119.96,119.35,100000
2015/4/23,119.59,119.93,120.09,119.43,100000
2015/4/24,118.88,119.59,119.66,118.83,100000
2015/4/27,119.1,118.89,119.43,118.78,100000
2015/4/28,118.85,119.11,119.2,118.78,100000
2015/4/29,119.11,118.85,119.36,118.61,100000
2015/4/30,119.43,119.11,119.89,118.54,100000
2015/5/1,120.18,119.42,120.29,119.41,100000
2015/5/4,120.14,120.23,120.27,120,100000
2015/5/5,119.86,120.15,120.51,119.74,100000
2015/5/6,119.46,119.86,120.05,119.22,100000
2015/5/7,119.7,119.46,119.86,119.06,100000
2015/5/8,119.72,119.7,120.23,119.6,100000
2015/5/11,120.13,119.76,120.16,119.72,100000
2015/5/12,119.84,120.13,120.28,119.78,100000
2015/5/13,119.18,119.84,119.97,119.04,100000
2015/5/14,119.19,119.18,119.34,118.89,100000
2015/5/15,119.33,119.19,119.93,119.16,100000
2015/5/18,119.99,119.39,120.04,119.34,100000
2015/5/19,120.64,119.99,120.74,119.83,100000
2015/5/20,121.29,120.65,121.48,120.59,100000
2015/5/21,121.08,121.29,121.31,120.85,100000
2015/5/22,121.56,121.08,121.57,120.64,100000
2015/5/25,121.55,121.57,121.78,121.45,100000
2015/5/26,123.05,121.55,123.32,121.54,100000
2015/5/27,123.71,123.06,124.07,122.78,100000
2015/5/28,123.94,123.72,124.46,123.5,100000
2015/5/29,124.11,123.95,124.19,123.61,100000
2015/6/1,124.77,124.17,124.92,123.88,100000
2015/6/2,124.09,124.77,125.05,123.76,100000
2015/6/3,124.28,124.09,124.68,123.8,100000
2015/6/4,124.46,124.28,124.68,123.79,100000
2015/6/5,125.65,124.46,125.85,124.36,100000
2015/6/8,124.6,125.58,125.68,124.31,100000
2015/6/9,124.34,124.57,124.74,123.86,100000
2015/6/10,122.76,124.34,124.62,122.46,100000
2015/6/11,123.5,122.76,124.12,122.72,100000
2015/6/12,123.4,123.5,123.82,123.14,100000
2015/6/15,123.41,123.23,123.66,123.22,100000
2015/6/16,123.38,123.41,123.79,123.3,100000
2015/6/17,123.43,123.38,124.45,123.21,100000
2015/6/18,122.95,123.43,123.6,122.49,100000
2015/6/19,122.71,122.95,123.22,122.56,100000
2015/6/22,123.36,122.93,123.42,122.56,100000
2015/6/23,123.92,123.36,124.18,123.35,100000
2015/6/24,123.91,123.92,124.38,123.72,100000
2015/6/25,123.66,123.91,123.95,123.33,100000
2015/6/26,123.8,123.65,123.99,123.23,100000
2015/6/29,122.56,122.72,123.19,122.11,100000
2015/6/30,122.403,122.548,122.725,121.948,100000
2015/7/1,123.18,122.4,123.24,122.36,100000
2015/7/2,123.06,123.18,123.73,122.96,100000
2015/7/3,122.77,123.07,123.18,122.6,100000
2015/7/6,122.57,122,122.93,121.89,100000
2015/7/7,122.47,122.57,122.87,122.01,100000
2015/7/8,120.63,122.46,122.56,120.42,100000
2015/7/9,121.52,120.6,121.58,120.47,100000
2015/7/10,122.8,121.49,122.88,121.49,100000
2015/7/13,123.46,122.56,123.54,122.42,100000
2015/7/14,123.38,123.46,123.73,122.94,100000
2015/7/15,123.77,123.38,123.97,123.27,100000
2015/7/16,124.14,123.78,124.18,123.74,100000
2015/7/17,124.07,124.14,124.23,123.92,100000
2015/7/20,124.31,124.14,124.38,124.08,100000
2015/7/21,123.88,124.31,124.48,123.77,100000
2015/7/22,123.94,123.88,124.15,123.57,100000
2015/7/23,123.93,123.94,124.18,123.68,100000
2015/7/24,123.81,123.92,124.1,123.6,100000
2015/7/27,123.25,123.74,123.84,123.01,100000
2015/7/28,123.6,123.25,123.79,123.08,100000
2015/7/29,123.98,123.6,124.02,123.33,100000
2015/7/30,124.21,123.99,124.58,123.88,100000
2015/7/31,123.95,124.2,124.38,123.52,100000
2015/8/3,124,123.93,124.27,123.86,100000
2015/8/4,124.37,124,124.4,123.8,100000
2015/8/5,124.88,124.37,125.01,124.02,100000
2015/8/6,124.71,124.88,124.96,124.55,100000
2015/8/7,124.22,124.71,125.07,124.11,100000
2015/8/10,124.58,124.22,124.78,124.22,100000
2015/8/11,125.12,124.58,125.21,124.53,100000
2015/8/12,124.2,125.12,125.28,123.8,100000
2015/8/13,124.41,124.2,124.63,124.07,100000
2015/8/14,124.29,124.41,124.53,124.06,100000
2015/8/17,124.42,124.26,124.57,124.23,100000
2015/8/18,124.38,124.42,124.51,124.18,100000
2015/8/19,123.89,124.38,124.47,123.71,100000
2015/8/20,123.41,123.89,124.15,123.34,100000
2015/8/21,122.13,123.41,123.5,121.82,100000
2015/8/24,118.63,121.98,122.03,116.35,100000
2015/8/25,118.92,118.63,120.39,118.26,100000
2015/8/26,120.23,118.91,120.27,118.46,100000
2015/8/27,121.15,120.23,121.4,119.8,100000
2015/8/28,121.44,121.15,121.55,120.66,100000
2015/8/31,121.25,121.59,121.59,120.88,100000
2015/9/1,119.39,121.24,121.24,119.23,100000
2015/9/2,120.35,119.39,120.45,119.38,100000
2015/9/3,120.1,120.36,120.7,119.65,100000
2015/9/4,119.07,120.1,120.19,118.63,100000
2015/9/7,119.27,118.98,119.59,118.81,100000
2015/9/8,119.9,119.27,120.22,118.86,100000
2015/9/9,120.37,119.9,121.2,119.88,100000
2015/9/10,120.69,120.39,121.32,119.98,100000
2015/9/11,120.56,120.69,120.97,120.36,100000
2015/9/14,120.23,120.54,120.84,119.85,100000
2015/9/15,120.41,120.23,120.63,119.4,100000
2015/9/16,120.59,120.41,120.73,120.11,100000
2015/9/17,120.2,120.59,120.99,119.8,100000
2015/9/18,119.97,120.2,120.39,119.06,100000
2015/9/21,120.57,120.13,120.66,119.73,100000
2015/9/22,120.14,120.57,120.58,119.7,100000
2015/9/23,120.22,120.14,120.55,119.63,100000
2015/9/24,120.26,120.21,120.39,119.23,100000
2015/9/25,120.58,120.26,121.23,120.03,100000
2015/9/28,119.94,120.51,120.59,119.7,100000
2015/9/29,119.79,119.94,120.16,119.25,100000
2015/9/30,119.877,119.786,120.348,119.565,100000
2015/10/1,119.89,119.88,120.28,119.5,100000
2015/10/2,120.05,119.9,120.4,118.69,100000
2015/10/5,120.48,120.02,120.55,119.87,100000
2015/10/6,120.23,120.48,120.57,120.11,100000
2015/10/7,119.99,120.23,120.36,119.75,100000
2015/10/8,119.92,119.99,120.11,119.63,100000
2015/10/9,120.24,119.91,120.35,119.84,100000
2015/10/12,120.05,120.21,120.27,119.9,100000
2015/10/13,119.76,120.05,120.08,119.55,100000
2015/10/14,118.76,119.77,119.78,118.64,100000
2015/10/15,118.88,118.76,119.16,118.07,100000
2015/10/16,119.5,118.88,119.66,118.83,100000
2015/10/19,119.47,119.33,119.62,119.14,100000
2015/10/20,119.87,119.47,119.96,119.41,100000
2015/10/21,119.94,119.87,120.09,119.76,100000
2015/10/22,120.7,119.94,120.77,119.62,100000
2015/10/23,121.42,120.7,121.47,120.23,100000
2015/10/26,121.04,121.39,121.43,120.63,100000
2015/10/27,120.44,121.03,121.08,120.17,100000
2015/10/28,121.09,120.44,121.26,120.25,100000
2015/10/29,120.96,121.09,121.18,120.6,100000
2015/10/30,120.656,120.956,121.484,120.282,100000
2015/11/2,120.75,120.48,120.81,120.26,100000
2015/11/3,121.08,120.75,121.23,120.6,100000
2015/11/4,121.52,121.08,121.71,121.01,100000
2015/11/5,121.7,121.52,122,121.39,100000
2015/11/6,123.19,121.7,123.27,121.63,100000
2015/11/9,123.07,123.32,123.6,122.98,100000
2015/11/10,123.21,123.08,123.44,123.03,100000
2015/11/11,122.81,123.21,123.23,122.74,100000
2015/11/12,122.64,122.8,123.07,122.56,100000
2015/11/13,122.65,122.64,122.99,122.45,100000
2015/11/16,123.25,122.37,123.28,122.23,100000
2015/11/17,123.42,123.27,123.49,123.19,100000
2015/11/18,123.58,123.42,123.75,123.22,100000
2015/11/19,122.95,123.58,123.59,122.62,100000
2015/11/20,122.91,122.95,123.05,122.73,100000
2015/11/23,122.88,122.88,123.26,122.79,100000
2015/11/24,122.52,122.89,122.96,122.31,100000
2015/11/25,122.7,122.52,122.93,122.26,100000
2015/11/26,122.63,122.7,122.72,122.51,100000
2015/11/27,122.86,122.63,122.88,122.31,100000
2015/11/30,123.151,122.768,123.339,122.688,100000
2015/12/1,122.908,123.15,123.276,122.645,100000
2015/12/2,123.273,122.909,123.669,122.828,100000
2015/12/3,122.654,123.287,123.561,122.3,100000
2015/12/4,123.17,122.65,123.37,122.48,100000
2015/12/7,123.37,123.21,123.48,123.15,100000
2015/12/8,122.9,123.38,123.39,122.72,100000
2015/12/9,121.65,122.9,123.05,121.08,100000
2015/12/10,121.66,121.637,121.863,121.247,100000
2015/12/11,120.874,121.659,122.232,120.587,100000
2015/12/14,120.91,121.08,121.36,120.35,100000
2015/12/15,121.68,120.91,121.79,120.58,100000
2015/12/16,122.325,121.673,122.43,121.392,100000
2015/12/17,122.524,122.334,122.875,122.223,100000
2015/12/18,121.254,122.525,123.533,121.062,100000
2015/12/21,121.239,121.328,121.506,120.868,100000
2015/12/22,121.035,121.24,121.307,120.728,100000
2015/12/23,120.924,121.035,121.135,120.816,100000
2015/12/24,120.279,120.924,120.981,120.252,100000
2015/12/28,120.369,120.276,120.631,120.177,100000
2015/12/29,120.497,120.367,120.514,120.238,100000
2015/12/30,120.515,120.5,120.656,120.354,100000
2015/12/31,120.191,120.514,120.583,120.006,100000
2016/1/4,119.316,120.295,120.466,118.706,100000
2016/1/5,119.122,119.316,119.693,118.801,100000
2016/1/6,118.473,119.123,119.165,118.253,100000
2016/1/7,117.604,118.47,118.749,117.331,100000
2016/1/8,117.491,117.602,118.829,117.453,100000
2016/1/11,117.724,116.826,118.019,116.819,100000
2016/1/12,117.739,117.712,118.052,117.233,100000
2016/1/13,117.637,117.74,118.377,117.606,100000
2016/1/14,118.149,117.639,118.281,117.298,100000
2016/1/15,116.978,118.147,118.272,116.511,100000
2016/1/18,117.397,116.908,117.44,116.868,100000
2016/1/19,117.62,117.401,118.11,117.236,100000
2016/1/20,116.982,117.618,117.678,115.981,100000
2016/1/21,117.786,116.982,117.855,116.47,100000
2016/1/22,118.806,117.781,118.873,117.553,100000
2016/1/25,118.342,118.74,118.857,118.178,100000
2016/1/26,118.448,118.343,118.618,117.674,100000
2016/1/27,118.597,118.443,119.073,118.047,100000
2016/1/28,118.8,118.597,118.993,118.417,100000
2016/1/29,121.07,118.797,121.688,118.526,100000
2016/2/1,121.019,121.391,121.486,120.682,100000
2016/2/2,119.75,121.02,121.021,119.696,100000
2016/2/3,118.065,119.747,120.046,117.056,100000
2016/2/4,116.88,118.063,118.237,116.529,100000
2016/2/5,116.973,116.873,117.419,116.353,100000
2016/2/8,115.49,116.936,117.526,115.2,100000
2016/2/9,115.112,115.489,115.734,114.236,100000
2016/2/10,113.518,115.108,115.259,113.123,100000
2016/2/11,112.561,113.518,113.558,110.994,100000
2016/2/12,113.298,112.559,113.536,111.686,100000
2016/2/15,114.455,113.54,114.729,113.276,100000
2016/2/16,114.224,114.455,114.876,113.605,100000
2016/2/17,114.105,114.232,114.504,113.377,100000
2016/2/18,113.329,114.106,114.317,113.144,100000
2016/2/19,112.634,113.323,113.379,112.314,100000
2016/2/22,112.924,112.591,113.387,112.434,100000
2016/2/23,111.984,112.925,113.055,111.781,100000
2016/2/24,112.051,111.988,112.264,111.056,100000
2016/2/25,112.909,112.049,113.025,111.899,100000
2016/2/26,113.943,112.903,113.988,112.563,100000
2016/2/29,112.37,113.694,113.855,112.21,100000
2016/3/1,114.049,112.334,114.182,112.164,100000
2016/3/2,113.609,114.046,114.554,113.222,100000
2016/3/3,113.73,113.609,114.269,113.3,100000
2016/3/4,113.956,113.728,114.253,113.141,100000
2016/3/7,113.364,113.866,113.887,113.231,100000
2016/3/8,112.685,113.355,113.521,112.423,100000
2016/3/9,113.303,112.675,113.454,112.233,100000
2016/3/10,113.154,113.313,114.442,112.622,100000
2016/3/11,113.811,113.158,113.919,112.762,100000
2016/3/14,113.796,113.699,114.006,113.509,100000
2016/3/15,113.192,113.792,114.062,112.649,100000
2016/3/16,112.762,113.195,113.816,112.333,100000
2016/3/17,111.405,112.761,112.959,110.673,100000
2016/3/18,111.543,111.405,111.756,110.824,100000
2016/3/21,112.125,111.527,112.158,111.223,100000
2016/3/22,112.318,112.124,112.49,111.382,100000
2016/3/23,112.388,112.318,112.906,112.143,100000
2016/3/24,112.791,112.388,112.993,112.301,100000
2016/3/28,113.399,113.329,113.688,113.152,100000
2016/3/29,112.705,113.398,113.8,112.614,100000
2016/3/30,112.45,112.705,112.806,112.023,100000
2016/3/31,112.542,112.45,112.655,112.113,100000
2016/4/1,111.654,112.542,112.58,111.598,100000
2016/4/4,111.317,111.577,111.799,111.098,100000
2016/4/5,110.34,111.318,111.335,109.946,100000
2016/4/6,109.742,110.338,110.643,109.346,100000
2016/4/7,108.264,109.743,109.898,107.672,100000
2016/4/8,108.168,108.271,109.099,108.159,100000
2016/4/11,107.968,108.094,108.435,107.644,100000
2016/4/12,108.618,107.973,108.786,107.877,100000
2016/4/13,109.275,108.618,109.405,108.513,100000
2016/4/14,109.418,109.275,109.547,108.904,100000
2016/4/15,108.727,109.418,109.733,108.605,100000
2016/4/18,108.857,108.173,108.988,107.841,100000
2016/4/19,109.269,108.856,109.486,108.792,100000
2016/4/20,109.741,109.269,109.878,108.765,100000
2016/4/21,109.428,109.739,109.899,109.327,100000
2016/4/22,111.624,109.434,111.806,109.268,100000
2016/4/25,111.238,111.793,111.804,110.847,100000
2016/4/26,111.297,111.23,111.473,110.673,100000
2016/4/27,111.45,111.296,111.75,111.033,100000
2016/4/28,108.112,111.455,111.883,107.884,100000
2016/4/29,106.476,108.113,108.2,106.282,100000
2016/5/2,106.413,106.333,106.817,106.154,100000
2016/5/3,106.946,106.412,107.451,105.551,100000
2016/5/4,107.034,106.914,107.354,106.253,100000
2016/5/5,107.274,107.034,107.479,106.81,100000
2016/5/6,107.143,107.274,107.417,106.455,100000
2016/5/9,108.493,107.206,108.6,107.169,100000
2016/5/10,109.348,108.491,109.377,108.276,100000
2016/5/11,108.465,109.347,109.347,108.373,100000
2016/5/12,109.043,108.464,109.394,108.23,100000
2016/5/13,108.646,109.044,109.533,108.516,100000
2016/5/16,109.064,108.668,109.094,108.47,100000
2016/5/17,109.128,109.065,109.649,108.848,100000
2016/5/18,110.186,109.129,110.255,108.733,100000
2016/5/19,109.96,110.185,110.383,109.702,100000
2016/5/20,110.156,109.956,110.588,109.852,100000
2016/5/23,109.227,110.141,110.242,109.112,100000
2016/5/24,109.983,109.224,110.131,109.171,100000
2016/5/25,110.181,109.976,110.448,109.867,100000
2016/5/26,109.754,110.176,110.231,109.419,100000
2016/5/27,110.421,109.753,110.449,109.479,100000
2016/5/30,111.143,110.414,111.442,110.402,100000
2016/5/31,110.738,111.139,111.348,110.504,100000
2016/6/1,109.473,110.735,110.826,109.058,100000
2016/6/2,108.848,109.461,109.583,108.526,100000
2016/6/3,106.638,108.848,109.136,106.556,100000
2016/6/6,107.537,106.511,107.655,106.441,100000
2016/6/7,107.332,107.537,107.904,107.155,100000
2016/6/8,106.888,107.327,107.384,106.6,100000
2016/6/9,106.965,106.916,107.175,106.266,100000
2016/6/10,106.775,106.975,107.262,106.558,100000
2016/6/13,106.13,106.816,106.841,105.741,100000
2016/6/14,106.018,106.124,106.413,105.633,100000
2016/6/15,106.002,106.019,106.389,105.504,100000
2016/6/16,104.322,106,106,103.552,100000
2016/6/17,104.187,104.324,104.822,104.102,100000
2016/6/20,103.974,104.734,104.844,103.782,100000
2016/6/21,104.777,103.978,105.058,103.597,100000
2016/6/22,104.813,104.778,104.977,104.321,100000
2016/6/23,106.586,104.813,106.809,104.129,100000
2016/6/24,102.268,106.578,106.589,99.101,100000
2016/6/27,101.906,101.854,102.477,101.431,100000
2016/6/28,102.714,101.909,102.842,101.577,100000
2016/6/29,102.902,102.714,103.016,102.182,100000
2016/6/30,103.301,102.902,103.393,102.391,100000
2016/7/1,102.57,103.289,103.305,102.444,100000
2016/7/4,102.536,102.664,102.805,102.429,100000
2016/7/5,101.738,102.537,102.588,101.455,100000
2016/7/6,101.385,101.732,101.735,100.209,100000
2016/7/7,100.77,101.386,101.403,100.599,100000
2016/7/8,100.47,100.773,101.269,100.001,100000
2016/7/11,102.782,100.61,102.894,100.541,100000
2016/7/12,104.755,102.771,104.984,102.453,100000
2016/7/13,104.377,104.756,104.878,103.933,100000
2016/7/14,105.353,104.371,105.938,104.002,100000
2016/7/15,105.49,105.365,106.31,105.055,100000
2016/7/18,106.135,105.46,106.264,105.274,100000
2016/7/19,106.165,106.117,106.534,105.65,100000
2016/7/20,107.218,106.157,107.443,105.835,100000
2016/7/21,106.196,107.21,107.489,105.43,100000
2016/7/22,106.159,106.191,106.394,105.569,100000
2016/7/25,105.834,106.195,106.724,105.743,100000
2016/7/26,104.742,105.837,105.89,103.994,100000
2016/7/27,105.301,104.745,106.54,104.691,100000
2016/7/28,105.286,105.301,105.505,104.508,100000
2016/7/29,102.048,105.288,105.546,101.977,100000
2016/8/1,102.368,102.2,102.684,102.118,100000
2016/8/2,100.921,102.361,102.824,100.683,100000
2016/8/3,101.266,100.92,101.57,100.752,100000
2016/8/4,101.173,101.266,101.668,100.865,100000
2016/8/5,101.777,101.173,102.059,100.876,100000
2016/8/8,102.417,101.93,102.653,101.893,100000
2016/8/9,101.855,102.413,102.529,101.792,100000
2016/8/10,101.184,101.855,101.957,100.969,100000
2016/8/11,101.929,101.184,102.055,101.027,100000
2016/8/12,101.275,101.929,102.274,100.851,100000
2016/8/15,101.27,101.242,101.453,100.872,100000
2016/8/16,100.271,101.272,101.289,99.545,100000
2016/8/17,100.227,100.273,101.166,100.053,100000
2016/8/18,99.939,100.225,100.481,99.648,100000
2016/8/19,100.143,99.939,100.456,99.908,100000
2016/8/22,100.329,100.664,100.931,100.225,100000
2016/8/23,100.194,100.32,100.392,99.948,100000
2016/8/24,100.465,100.194,100.611,100.103,100000
2016/8/25,100.54,100.463,100.618,100.306,100000
2016/8/26,101.843,100.541,101.943,100.077,100000
2016/8/29,101.895,101.936,102.391,101.84,100000
2016/8/30,102.977,101.895,103.136,101.756,100000
2016/8/31,103.36,102.977,103.529,102.865,100000
2016/9/1,103.233,103.359,103.999,103.063,100000
2016/9/2,104.029,103.231,104.321,102.821,100000
2016/9/5,103.431,104.062,104.119,103.157,100000
2016/9/6,102.095,103.434,103.806,101.938,100000
2016/9/7,101.718,102.095,102.124,101.207,100000
2016/9/8,102.392,101.72,102.597,101.418,100000
2016/9/9,102.683,102.399,103.054,101.979,100000
2016/9/12,101.926,102.574,102.667,101.577,100000
2016/9/13,102.547,101.934,102.748,101.437,100000
2016/9/14,102.352,102.554,103.349,102.254,100000
2016/9/15,102.049,102.358,102.75,101.942,100000
2016/9/16,102.32,102.049,102.464,101.775,100000
2016/9/19,101.852,102.259,102.419,101.584,100000
2016/9/20,101.734,101.854,102.063,101.546,100000
2016/9/21,100.435,101.738,102.784,100.302,100000
2016/9/22,100.793,100.435,100.931,100.103,100000
2016/9/23,101.034,100.792,101.244,100.679,100000
2016/9/26,100.309,101.02,101.079,100.25,100000
2016/9/27,100.41,100.31,100.989,100.1,100000
2016/9/28,100.733,100.401,100.819,100.266,100000
2016/9/29,101.099,100.73,101.841,100.702,100000
2016/9/30,101.407,101.099,101.768,100.749,100000
2016/10/3,101.643,101.331,101.657,101.214,100000
2016/10/4,102.897,101.636,102.969,101.609,100000
2016/10/5,103.529,102.898,103.668,102.673,100000
2016/10/6,103.992,103.529,104.159,103.35,100000
2016/10/7,102.914,103.988,104.001,102.865,100000
2016/10/10,103.648,103.125,103.785,102.816,100000
2016/10/11,103.563,103.644,104.072,103.189,100000
2016/10/12,104.233,103.561,104.483,103.28,100000
2016/10/13,103.663,104.242,104.633,103.341,100000
2016/10/14,104.224,103.665,104.473,103.612,100000
2016/10/17,103.895,104.346,104.37,103.793,100000
2016/10/18,103.874,103.906,104.199,103.684,100000
2016/10/19,103.392,103.888,103.949,103.176,100000
2016/10/20,103.971,103.392,104.105,103.346,100000
2016/10/21,103.83,103.986,104.203,103.525,100000
2016/10/24,104.234,103.85,104.317,103.724,100000
2016/10/25,104.217,104.235,104.874,104.121,100000
2016/10/26,104.481,104.218,104.619,104.027,100000
2016/10/27,105.255,104.483,105.35,104.302,100000
2016/10/28,104.714,105.255,105.527,104.475,100000
2016/10/31,104.852,104.62,105.232,104.529,100000
2016/11/1,103.997,104.853,105.112,103.803,100000
2016/11/2,103.346,103.998,104.166,103.03,100000
2016/11/3,102.952,103.347,103.443,102.553,100000
2016/11/4,103.106,102.913,103.355,102.844,100000
2016/11/7,104.528,103.864,104.631,103.842,100000
2016/11/8,105.128,104.535,105.24,104.303,100000
2016/11/9,105.655,105.117,105.888,101.166,100000
2016/11/10,106.791,105.656,106.947,104.98,100000
2016/11/11,106.781,106.791,106.932,106.041,100000
